Mazda,Mazda 3,2010,01867,Faculty Full-Time 
Subaru,Outback,2015,01867,Faculty Full-Time 
Mazda,CX-9,2012,01867,Staff-Exempt FT   
Honda,Civic,2016,01867,Staff-Exempt FT   
Volkswagen,Jetta,2016,01867,Staff-Exempt FT   
Kia,Sorento,2016,01867,Staff-Exempt FT   
Toyota,Corolla,2007,01867,Faculty Full-Time 
Honda,Accord,2013,01867,Staff-Exempt FT   
Kia,Sorento,2012,01867,Staff-Exempt FT   
Honda,CR-V,2009,01867,Staff-Exempt FT   
Toyota,Prius,2012,01867,Faculty Full-Time 
Subaru,Forester,2001,01867,Staff-NonExempt FT
Honda,Accord,1999,01867,Faculty Part-time 
Honda,Civic,2013,01867,Staff-NonExempt FT
Toyota,Corolla,2011,01876,Staff-Exempt FT   
Toyota,Corolla,2010,01876,Staff-Exempt FT   
Chevrolet,Equinox,2009,01876,Staff-Exempt FT   
Ford,Escape,2013,01876,Staff-Exempt FT   
Jeep,Compass,2008,01876,Staff-Exempt FT   
Hyundai,Sonata,2011,01876,Staff-Exempt FT   
Toyota,Camry,2005,01876,Staff-Exempt FT   
Chevrolet,Silverado,2015,01876,Staff-NonExempt FT
Honda,Civic,2010,01876,Faculty Full-Time 
Volkswagen,Jetta,2001,01876,Staff-Exempt FT   
Toyota,Yaris,2007,01876,Staff-Exempt FT   
Toyota,Corolla,2009,01876,Staff-NonExempt FT
BMW,3-Series,2013,01876,Faculty Full-Time 
Ford,Edge,2015,01876,Staff-Exempt FT   
Honda,Odyssey,2011,01876,Staff-Exempt FT   
Kia,Sorento,2012,01876,Staff-NonExempt FT
Volvo,S60,2013,01876,Staff-NonExempt FT
Ford,Fusion,2013,01876,Faculty Part-time 
Nissan,Altima,2016,01876,Staff-NonExempt FT
Toyota,RAV-4,2002,01876,Staff-NonExempt PT
Lexus,RX-Series,2007,01879,Staff-Exempt FT   
Toyota,Highlander,2010,01879,Staff-Exempt FT   
Toyota,Prius,2008,01879,Staff-NonExempt FT
Audi,Q7,2010,01880,Staff-Exempt FT   
Hyundai,Sonata,2011,01880,Staff-Exempt FT   
Honda,CR-V,2012,01880,Staff-Exempt FT   
Ford,Edge,2011,01880,Staff-Exempt FT   
Honda,Civic,2012,01880,Staff-NonExempt FT
Dodge,Durango,2005,01880,Staff-Exempt FT   
Nissan,Altima,2014,01880,Staff-Exempt FT   
Honda,Accord,2007,01880,Faculty Full-Time 
Ford,Focus,2014,01880,Faculty Full-Time 
Ford,Mustang,2004,01880,Staff-Exempt FT   
Toyota,Highlander,2014,01880,Staff-NonExempt FT
Jeep,Wrangler,2015,01880,Staff-Exempt FT   
Kia,Amanti,2006,01880,Staff-Exempt FT   
BMW,5-Series,2013,01880,Faculty Full-Time 
Toyota,Camry,2007,01880,Staff-Exempt FT   
Honda,Odyssey,2000,01880,Faculty Full-Time 
BMW,5-Series,2008,01880,Faculty Full-Time 
GMC,Acadia,2016,01880,Staff-NonExempt FT
BMW,3-Series,2006,01880,Staff-Exempt FT   
Mitsubishi,Outlander,2014,01880,Staff-Exempt FT   
Mini Cooper,Countryman,2012,01880,Staff-Exempt FT   
Jeep,Other,2015,01880,Staff-Exempt FT   
Honda,Ridgeline,2017,01880,Staff-NonExempt FT
Chevrolet,Tahoe,2002,01880,Staff-NonExempt FT
Chevrolet,Silverado,2011,01880,Staff-NonExempt FT
Ford,Ranger,2005,01880,Staff-NonExempt FT
Honda,Civic,2008,01880,Faculty Part-time 
Mercury,Grand Marquis,2009,01880,Staff-NonExempt FT
Saab,42981,2005,01885,Faculty Part-time 
Honda,CR-V,2014,01886,Staff-Exempt FT   
Nissan,Maxima,2012,01886,Staff-Exempt FT   
Toyota,Camry,2013,01886,Staff-Exempt FT   
Mercedes Benz,C-Class,2011,01886,Faculty Full-Time 
Ford,F-150,2009,01886,Faculty Part-time 
Honda,CR-V,2015,01886,Faculty Full-Time 
Ford,Explorer,2014,01887,Staff-Exempt FT   
Honda,Odyssey,2005,01887,Staff-Exempt FT   
Honda,Civic,2015,01887,Staff-Exempt FT   
Toyota,Sequoia,2002,01887,Staff-Exempt FT   
Honda,Pilot,2017,01887,Staff-Exempt FT   
Honda,CR-V,2015,01887,Faculty Full-Time 
Nissan,Altima,2015,01887,Staff-NonExempt FT
Toyota,Prius,2012,01887,Faculty Full-Time 
Honda,Odyssey,2009,01887,Staff-Exempt FT   
Nissan,Murano,2010,01887,Staff-NonExempt FT
Chevrolet,Cavalier,2005,01887,Staff-NonExempt FT
Toyota,RAV-4,2013,01887,Staff-Exempt FT   
Toyota,Sienna,2007,01887,Staff-Exempt FT   
Honda,CR-V,2016,01887,Staff-NonExempt FT
Ford,Escape,2001,01887,Staff-NonExempt FT
Jeep,Wrangler,2015,01887,Staff-Exempt FT   
Honda,Civic,2015,01887,Staff-NonExempt FT
Toyota,4Runner,2012,01887,Staff-NonExempt FT
Chevrolet,Suburban,2008,01887,Staff-NonExempt FT
Toyota,Tundra,2008,01887,Staff-NonExempt FT
Chevrolet,Express,2004,01887,Staff-NonExempt FT
Toyota,Tacoma,2006,01887,Staff-NonExempt FT
Dodge,Neon,2005,01887,Staff-NonExempt FT
Nissan,Maxima,1995,01887,Staff-NonExempt PT
Toyota,Camry,2010,01887,Staff-NonExempt FT
Honda,Pilot,2008,01890,Staff-NonExempt FT
Honda,CR-V,2009,01890,Staff-Exempt FT   
Honda,Odyssey,2007,01890,Staff-Exempt FT   
Audi,Other,2013,01890,Faculty Full-Time 
Honda,Civic,2012,01890,Faculty Full-Time 
Toyota,Camry,2003,01890,Faculty Full-Time 
Saab,42981,2002,01890,Faculty Full-Time 
BMW,3-Series,2006,01890,Faculty Full-Time 
Honda,Odyssey,2006,01890,Staff-Exempt FT   
Toyota,RAV-4,2017,01890,Faculty Full-Time 
Subaru,Impreza,2009,01890,Faculty Full-Time 
Nissan,Juke,2014,01890,Faculty Full-Time 
Toyota,Highlander,2004,01890,Faculty Full-Time 
Honda,CR-V,2011,01890,Faculty Full-Time 
BMW,3-Series,2006,01890,Faculty Full-Time 
Hyundai,Sonata,2012,01890,Staff-Exempt FT   
Honda,Odyssey,2003,01890,Faculty Full-Time 
Toyota,RAV-4,2010,01890,Faculty Full-Time 
Audi,Allroad,2013,01890,Faculty Full-Time 
Honda,CR-V,2012,01890,Staff-Exempt FT   
Volvo,XC90,2008,01890,Staff-NonExempt FT
Volvo,V70,2006,01890,Faculty Full-Time 
Nissan,Versa,2007,01890,Faculty Part-time 
Mazda,Mazda 3,2012,01890,Staff-Exempt FT   
Buick,Lacrosse,2014,01890,Staff-NonExempt FT
Chevrolet,Van,2012,01890,Staff-NonExempt FT
BMW,X5,2014,01890,Staff-Exempt PT   
Honda,CR-V,2014,01890,Faculty Part-time 
Volkswagen,Jetta,2013,01902,Staff-NonExempt FT
Nissan,Altima,2007,01902,Staff-Exempt FT   
Toyota,Camry,2014,01902,Staff-Exempt FT   
Mazda,Mazda 3,2011,01902,Staff-Exempt FT   
BMW,X5,2015,01902,Faculty Full-Time 
Ford,Edge,2014,01902,Staff-NonExempt FT
Hyundai,Santa Fe,2013,01902,Staff-Exempt PT   
Toyota,4Runner,2004,01903,Staff-NonExempt FT
Lexus,IS-Series,2010,01904,Staff-NonExempt FT
Nissan,Altima,2008,01904,Staff-Exempt FT   
Honda,CR-V,2014,01904,Staff-NonExempt FT
Toyota,Camry,2004,01904,Staff-NonExempt FT
Chevrolet,Sonic,2014,01905,Staff-NonExempt FT
Toyota,Sienna,2010,01905,Staff-Exempt FT   
Hyundai,Elantra,2005,01905,Staff-Exempt FT   
Toyota,4Runner,1999,01905,Staff-NonExempt FT
Toyota,Corolla,2010,01905,Staff-NonExempt FT
Lexus,ES-Series,2014,01906,Staff-Exempt FT   
Infiniti,Other,2014,01906,Staff-Exempt FT   
Subaru,Impreza,2016,01906,Staff-NonExempt FT
Chevrolet,Trailblazer,2002,01906,Staff-Exempt FT   
Lexus,IS-Series,2011,01906,Staff-NonExempt FT
Jeep,Grand Cherokee,2015,01906,Staff-Exempt FT   
Toyota,RAV-4,2016,01906,Staff-Exempt FT   
Toyota,Sienna,2005,01906,Staff-NonExempt FT
Jeep,Grand Cherokee,2015,01906,Staff-NonExempt FT
Acura,TL,2013,01906,Faculty Full-Time 
Chevrolet,Cavalier,2005,01906,Staff-Exempt FT   
Jeep,Grand Cherokee,2014,01906,Staff-NonExempt FT
Honda,Pilot,2009,01906,Staff-NonExempt FT
Audi,A6,2004,01906,Staff-NonExempt FT
Nissan,Rogue,2011,01906,Staff-NonExempt FT
Subaru,Outback,2004,01907,Staff-Exempt FT   
Subaru,Legacy,2003,01907,Faculty Full-Time 
Toyota,Corolla,2009,01907,Faculty Full-Time 
Honda,CR-V,2004,01907,Staff-Exempt FT   
Nissan,Maxima,1995,01907,Staff-Exempt FT   
Honda,Accord,2015,01907,Faculty Full-Time 
Infiniti,G-Series,2012,01907,Staff-Exempt FT   
Audi,A4,2017,01907,Staff-Exempt FT   
Subaru,Legacy,2009,01907,Staff-Exempt FT   
Honda,CR-V,2015,01907,Faculty Full-Time 
Volkswagen,Passat,2002,01907,Staff-Exempt FT   
BMW,X5,2013,01907,Staff-Exempt FT   
Hyundai,Sonata,2013,01907,Faculty Full-Time 
Ford,F-350,2008,01907,Staff-NonExempt FT
Toyota,Prius,2014,01907,Staff-Exempt PT   
Acura,TL,2010,01908,Staff-NonExempt FT
Volvo,XC90,2008,01908,Faculty Full-Time 
Honda,Civic,2007,01908,Staff-NonExempt FT
Toyota,Prius,2010,01913,Faculty Full-Time 
BMW,5-Series,2008,01913,Faculty Full-Time 
Honda,Civic,2013,01913,Staff-Exempt FT   
Acura,RDX,2015,01913,Faculty Full-Time 
Audi,A3,2016,01915,Staff-Exempt FT   
Toyota,Prius,2010,01915,Staff-Exempt FT   
Toyota,Corolla,2008,01915,Staff-Exempt FT   
Toyota,Camry,2010,01915,Staff-NonExempt FT
Subaru,Legacy,2010,01915,Staff-Exempt FT   
Subaru,Forester,2015,01915,Staff-Exempt FT   
Honda,Pilot,2012,01915,Staff-Exempt FT   
Nissan,Murano,2007,01915,Staff-Exempt FT   
Honda,Accord,2008,01915,Faculty Full-Time 
Subaru,Forester,2010,01915,Staff-Exempt FT   
Honda,Fit,2012,01915,Staff-Exempt FT   
Honda,CR-V,2005,01915,Staff-Exempt FT   
Pontiac,Vibe,2010,01915,Staff-Exempt FT   
BMW,Z3,2002,01915,Faculty Full-Time 
Mazda,Mazda 6,2010,01915,Faculty Full-Time 
Honda,Odyssey,2011,01915,Faculty Full-Time 
Toyota,Camry,2011,01915,Staff-Exempt PT   
Ford,Mustang,2004,01915,Faculty Part-time 
Toyota,Prius,2010,01915,Faculty Part-time 
Honda,Pilot,2011,01915,Faculty Part-time 
Chevrolet,Sonic,2013,01915,Staff-NonExempt FT
BMW,5-Series,2014,01921,Staff-Exempt FT   
Scion,xD,2011,01922,Staff-NonExempt FT
Toyota,Corolla,2009,01922,Staff-Exempt FT   
Chevrolet,Colorado,2011,01923,Staff-Exempt FT   
Audi,Wagon,2013,01923,Faculty Full-Time 
Chevrolet,Colorado,2017,01923,Staff-NonExempt FT
Honda,Civic,2011,01923,Staff-Exempt PT   
Toyota,RAV-4,2011,01923,Faculty Part-time 
Volkswagen,Jetta,2013,01929,Staff-Exempt FT   
Ford,Focus,2009,01930,Staff-Exempt FT   
Honda,CR-V,2008,01930,Staff-Exempt FT   
Toyota,RAV-4,2010,01930,Faculty Full-Time 
Hyundai,Sonata,2013,01930,Staff-NonExempt FT
Honda,Fit,2014,01930,Faculty Part-time 
Lexus,Other,2016,01930,Staff-Exempt PT   
Lexus,HS-Series,2011,01930,Staff-Exempt FT   
Jeep,Liberty,2003,01930,Staff-Exempt FT   
Toyota,RAV-4,2016,01930,Staff-Exempt FT   
Lexus,LS-Series,2008,01930,Faculty Part-time 
Subaru,Forester,2014,01930,Faculty Part-time 
BMW,3-Series,2012,01934,Faculty Part-time 
Toyota,Prius,2012,01938,Staff-Exempt FT   
Honda,Pilot,2004,01938,Staff-Exempt FT   
Mercedes Benz,SLK-Class,2002,01938,Staff-Exempt FT   
Toyota,Prius,2015,01938,Staff-Exempt PT   
Mercedes Benz,S-Class,2015,01938,Faculty Part-time 
Toyota,RAV-4,2010,01938,Staff-Exempt PT   
Volkswagen,Golf,2015,01938,Faculty Part-time 
Saab,9-2X,2005,01938,Faculty Part-time 
Honda,CR-V,2014,01940,Staff-Exempt FT   
Toyota,Camry,2011,01940,Staff-Exempt FT   
Toyota,Camry,2011,01940,Staff-Exempt FT   
Toyota,Sienna,2014,01940,Faculty Full-Time 
Volkswagen,Touareg,2007,01940,Staff-NonExempt FT
Nissan,Rogue,2016,01940,Staff-Exempt FT   
Nissan,Altima,2014,01940,Staff-Exempt FT   
Nissan,Armada,2004,01940,Staff-NonExempt FT
Honda,CR-V,2013,01940,Staff-Exempt PT   
Nissan,Rogue,2012,01944,Staff-Exempt FT   
Volvo,XC60,2012,01944,Faculty Full-Time 
BMW,5-Series,2014,01944,Faculty Full-Time 
Honda,Civic,2001,01944,Staff-Exempt FT   
BMW,5-Series,2001,01944,Staff-Exempt PT   
Honda,Odyssey,2007,01944,Faculty Part-time 
Mazda,Mazda 6,2014,01945,Staff-Exempt FT   
Ford,Explorer,2004,01945,Staff-Exempt FT   
Toyota,Camry,2006,01945,Staff-Exempt FT   
Lexus,GS-Series,2007,01945,Faculty Full-Time 
Jeep,Compass,2015,01945,Staff-Exempt FT   
Honda,CR-V,2008,01945,Staff-Exempt FT   
Acura,RDX,2016,01945,Faculty Full-Time 
Toyota,Prius,2014,01945,Faculty Full-Time 
Volvo,XC60,2015,01945,Faculty Full-Time 
Honda,Pilot,2016,01945,Faculty Full-Time 
Mini Cooper,Hardtop,2015,01945,Faculty Part-time 
Subaru,Outback,2011,01945,Faculty Full-Time 
Infiniti,G-Series,2013,01945,Faculty Part-time 
Subaru,Forester,2009,01945,Faculty Full-Time 
Volkswagen,Jetta,2011,01945,Faculty Full-Time 
Audi,Q3,2015,01945,Faculty Part-time 
Mercedes Benz,E-Class,2007,01945,Faculty Part-time 
Tesla,Model S,2016,01945,Faculty Part-time 
Honda,Pilot,2014,01945,Faculty Part-time 
Audi,A5,2014,01949,Staff-Exempt FT   
Mazda,Mazda 6,2008,01949,Staff-Exempt FT   
GMC,Acadia,2012,01949,Faculty Part-time 
Toyota,Camry,2012,01949,Faculty Part-time 
Mini Cooper,Countryman,2015,01950,Staff-Exempt FT   
Jeep,Wrangler,2011,01950,Staff-Exempt FT   
Subaru,Impreza,2005,01950,Staff-Exempt FT   
Mazda,Mazda 3,2011,01950,Staff-Exempt FT   
Hyundai,Elantra,2016,01950,Staff-Exempt PT   
Toyota,Corolla,2005,01950,Staff-Exempt FT   
Toyota,Highlander,2008,01950,Faculty Part-time 
Lexus,ES-Series,2008,01950,Faculty Part-time 
Nissan,Sentra,2009,01960,Staff-Exempt FT   
Chevrolet,Malibu,2009,01960,Staff-NonExempt FT
Hyundai,Santa Fe,2007,01960,Staff-NonExempt FT
Honda,CR-V,2014,01960,Staff-NonExempt FT
BMW,3-Series,2011,01960,Staff-NonExempt FT
Acura,TL,2002,01960,Staff-Exempt FT   
Nissan,Rogue,2016,01960,Staff-Exempt FT   
Mazda,Mazda 3,2014,01960,Staff-Exempt FT   
Saab,42983,1999,01960,Staff-Exempt FT   
Subaru,Outback,2016,01960,Staff-Exempt FT   
BMW,X3,2007,01960,Staff-Exempt FT   
Subaru,Outback,2013,01960,Staff-Exempt FT   
Chevrolet,Impala,2015,01960,Staff-NonExempt PT
Ford,Mustang,2003,01960,Staff-Exempt FT   
Honda,Ridgeline,2012,01960,Faculty Part-time 
Toyota,Corolla,2009,01960,Faculty Full-Time 
GMC,Sierra,2004,01960,Staff-NonExempt FT
Ford,F-150,2015,01960,Staff-NonExempt FT
Acura,MDX,2008,01960,Faculty Part-time 
Ford,F-150,2011,01960,Faculty Part-time 
Cadillac,SRX,2006,01965,Staff-Exempt FT   
Honda,Fit,2012,01966,Staff-Exempt FT   
Volvo,XC70,2008,01966,Staff-Exempt FT   
Subaru,Outback,2013,01966,Staff-Exempt FT   
Ford,Fusion,2017,01970,Staff-Exempt FT   
Honda,Accord,2009,01970,Staff-Exempt FT   
Buick,Le Sabre,1997,01970,Faculty Full-Time 
Toyota,RAV-4,1999,01970,Staff-NonExempt FT
Mini Cooper,Countryman,2015,01970,Staff-Exempt PT   
Subaru,Impreza,2011,01970,Faculty Full-Time 
Mini Cooper,Mini,2003,01970,Staff-Exempt FT   
Volvo,XC60,2013,01970,Staff-Exempt FT   
Ford,Escape,2010,01970,Faculty Full-Time 
Mercedes Benz,GLC-Class,2016,01970,Staff-NonExempt FT
Honda,Fit,2013,01970,Staff-NonExempt FT
Chevrolet,Malibu,2016,01970,Faculty Part-time 
Ford,Fusion,2016,01970,Faculty Part-time 
Volvo,XC60,2010,01970,Faculty Part-time 
Mazda,MX-5,2016,01982,Staff-Exempt FT   
Toyota,Sienna,2008,01983,Staff-Exempt FT   
Ford,Expedition,2007,01983,Staff-Exempt FT   
Honda,Accord,2012,01983,Staff-NonExempt FT
Toyota,Corolla,2014,01984,Staff-Exempt FT   
Volkswagen,Jetta,2010,01984,Staff-Exempt PT   
Honda,Civic,2008,01985,Staff-Exempt FT   
Acura,TLX,2010,01985,Staff-Exempt FT   
Nissan,Altima,2015,02019,Faculty Part-time 
Saab,42981,2006,02019,Staff-Exempt FT   
GMC,Sierra,2009,02021,Staff-NonExempt FT
Audi,Q5,2016,02021,Staff-Exempt FT   
Toyota,Corolla,2015,02021,Staff-Exempt FT   
Ford,Escape,2016,02021,Staff-Exempt FT   
Lexus,LS-Series,2009,02021,Staff-Exempt FT   
Jeep,Grand Cherokee,2000,02021,Faculty Full-Time 
Toyota,RAV-4,2002,02021,Staff-Exempt FT   
BMW,4-Series,2015,02021,Staff-Exempt FT   
Acura,TL,2010,02021,Staff-NonExempt FT
Honda,Civic,2013,02021,Staff-NonExempt FT
Jeep,Grand Cherokee,2015,02021,Staff-Exempt FT   
Honda,CR-V,2014,02021,Faculty Full-Time 
Volkswagen,Jetta,2011,02021,Staff-NonExempt FT
Toyota,Tacoma,2012,02021,Faculty Part-time 
Porsche,Cayenne,2012,02021,Faculty Part-time 
Honda,Pilot,2009,02021,Faculty Part-time 
Subaru,Legacy,2004,02021,Faculty Part-time 
Lexus,RX-Series,2007,02021,Faculty Part-time 
Toyota,Venza,2015,02025,Staff-Exempt FT   
Chevrolet,Traverse,2010,02025,Staff-Exempt FT   
Mercedes Benz,E-Class,2011,02025,Faculty Full-Time 
Saab,42981,2008,02025,Faculty Full-Time 
Lexus,RX-Series,2004,02026,Staff-Exempt FT   
Jeep,Loredo,2004,02026,Staff-Exempt FT   
Toyota,RAV-4,2015,02026,Staff-Exempt FT   
Subaru,Outback,2014,02026,Staff-Exempt FT   
Toyota,RAV-4,2011,02026,Staff-Exempt FT   
Acura,TLX,2010,02026,Staff-Exempt FT   
Toyota,Corolla,2004,02026,Staff-NonExempt FT
Toyota,Camry,2014,02026,Staff-NonExempt FT
Ford,Explorer,2013,02026,Staff-Exempt FT   
Ford,Focus,2008,02026,Staff-NonExempt FT
Toyota,RAV-4,2014,02026,Staff-Exempt FT   
Lexus,RX-Series,2005,02026,Staff-Exempt FT   
Chevrolet,Malibu,2009,02026,Staff-Exempt FT   
Toyota,Avalon,2004,02026,Faculty Full-Time 
Honda,Accord,2011,02026,Faculty Full-Time 
Acura,MDX,2013,02026,Staff-Exempt FT   
BMW,3-Series,2001,02026,Staff-Exempt FT   
Ford,Explorer,2013,02026,Staff-Exempt FT   
Mazda,CX-9,2008,02026,Staff-NonExempt FT
Honda,Civic,2010,02026,Staff-NonExempt FT
Nissan,370Z,2012,02026,Staff-Exempt FT   
Honda,Accord,2012,02026,Staff-Exempt FT   
Ford,Focus,2016,02026,Staff-Exempt FT   
Hyundai,Sonata,2006,02026,Staff-NonExempt FT
Ford,Taurus,2008,02026,Staff-Exempt FT   
Subaru,Outback,2014,02026,Faculty Part-time 
Mercedes Benz,C-Class,2009,02026,Staff-Exempt PT   
Honda,Civic,2016,02026,Staff-NonExempt FT
Toyota,Highlander,2016,02026,Staff-NonExempt FT
Subaru,Outback,2011,02030,Staff-Exempt FT   
Toyota,Highlander,2002,02030,Staff-Exempt FT   
Honda,CR-V,2015,02030,Faculty Full-Time 
Lexus,ES-Series,2014,02030,Faculty Retiree   
BMW,5-Series,2010,02030,Faculty Full-Time 
Mercedes Benz,Other,2009,02030,Staff-Exempt FT   
Mazda,CX-9,2012,02030,Staff-Exempt FT   
Audi,A4,2013,02030,Faculty Part-time 
Toyota,Highlander,2011,02030,Faculty Non-Comp  
Honda,CR-V,2013,02035,Staff-Exempt FT   
Ford,Fusion,2013,02035,Staff-Exempt FT   
Chevrolet,Silverado,2012,02035,Staff-NonExempt FT
Lexus,ES-Series,2016,02035,Faculty Part-time 
Honda,Accord,2005,02038,Staff-Exempt FT   
Ford,Focus,2012,02038,Staff-Exempt FT   
GMC,Terrain,2010,02038,Staff-Exempt FT   
Chevrolet,Silverado,2013,02038,Staff-NonExempt FT
Subaru,Impreza,2001,02038,Staff-NonExempt FT
Ford,Ranger,2009,02038,Staff-NonExempt FT
Hyundai,Sonata,2015,02038,Faculty Part-time 
Dodge,Charger,2007,02041,Staff-Exempt FT   
Ford,Explorer,2016,02041,Staff-NonExempt FT
Toyota,Avalon,2014,02043,Staff-Exempt FT   
Subaru,Outback,2011,02043,Staff-Exempt FT   
Toyota,RAV-4,2011,02043,Staff-Exempt FT   
Subaru,Forester,2016,02043,Faculty Part-time 
Toyota,Prius,2009,02043,Staff-NonExempt FT
Subaru,Outback,2013,02043,Faculty Part-time 
Toyota,Highlander,2013,02043,Faculty Part-time 
Toyota,Camry,2010,02043,Faculty Part-time 
Toyota,Sienna,2004,02043,Faculty Part-time 
BMW,X5,2014,02043,Staff-Exempt PT   
Lexus,ES-Series,2010,02045,Staff-Exempt FT   
Dodge,Pickup,2006,02045,Staff-Exempt FT   
Infiniti,FX-Series,2013,02045,Staff-Exempt FT   
Toyota,Highlander,2004,02045,Staff-Exempt FT   
Porsche,Cayenne,2016,02045,Faculty Non-Comp  
Honda,Fit,2009,02045,Staff-Exempt FT   
Toyota,Tacoma,2004,02045,Faculty Full-Time 
Honda,Civic,2015,02045,Faculty Full-Time 
Dodge,RAM,2014,02045,Staff-NonExempt FT
GMC,Sierra,2008,02048,Staff-NonExempt FT
Mazda,CX-7,2008,02048,Staff-NonExempt FT
Toyota,RAV-4,2002,02048,Faculty Part-time 
Subaru,XV Crosstrek,2015,02050,Staff-Exempt FT   
Toyota,Highlander,2008,02050,Staff-Exempt FT   
Mercedes Benz,GLK-Class,2013,02050,Staff-Exempt FT   
Ford,F-150,2010,02050,Staff-Exempt FT   
Honda,Civic,2001,02050,Staff-NonExempt FT
BMW,4-Series,2015,02050,Faculty Part-time 
Toyota,Tacoma,2013,02050,Faculty Part-time 
Ford,Fusion,2015,02052,Staff-Exempt FT   
Volkswagen,GTI,2015,02052,Staff-Exempt FT   
Volvo,S40,2007,02052,Faculty Full-Time 
Audi,A6,2010,02052,Faculty Full-Time 
Honda,Civic,2009,02052,Staff-Exempt FT   
Toyota,Prius,2006,02052,Staff-Exempt FT   
Volvo,S60,2012,02052,Faculty Full-Time 
Subaru,Legacy,2017,02052,Staff-Exempt FT   
Honda,CR-V,2014,02052,Staff-Exempt FT   
Toyota,RAV-4,2011,02052,Faculty Full-Time 
Toyota,Camry,2015,02053,Staff-NonExempt FT
Subaru,Outback,2016,02053,Staff-Exempt FT   
Jeep,Wrangler,2014,02054,Faculty Full-Time 
Nissan,Murano,2010,02054,Faculty Part-time 
Jeep,Liberty,2008,02054,Staff-Exempt FT   
Dodge,RAM,2014,02056,Staff-Exempt FT   
Acura,TSX,2008,02056,Staff-Exempt FT   
Honda,Civic,2008,02056,Staff-Exempt FT   
Mercury,Montego,2005,02056,Faculty Full-Time 
Buick,Encore,2014,02056,Staff-Exempt FT   
Chevrolet,Prizm,2001,02056,Staff-Exempt FT   
Volvo,XC90,2013,02061,Faculty Full-Time 
Nissan,Altima,2004,02061,Faculty Full-Time 
Mazda,CX-9,2010,02061,Staff-Exempt FT   
Subaru,Outback,2010,02061,Faculty Part-time 
Toyota,Camry,2015,02062,Staff-Exempt FT   
Honda,Odyssey,2015,02062,Staff-Exempt FT   
Honda,Civic,2002,02062,Staff-Exempt FT   
Honda,CR-V,2009,02062,Staff-Exempt FT   
Nissan,Sentra,2000,02062,Staff-Exempt FT   
Toyota,Prius,2010,02062,Staff-Exempt FT   
Dodge,Durango,2003,02062,Staff-Exempt FT   
Lexus,ES-Series,2009,02062,Staff-Exempt FT   
Honda,CR-V,2014,02062,Staff-NonExempt FT
Honda,CR-V,2012,02062,Staff-NonExempt FT
Ford,Taurus,2003,02062,Staff-Exempt FT   
Toyota,Prius,2007,02062,Faculty Full-Time 
Toyota,Corolla,2016,02062,Staff-Exempt FT   
Honda,Accord,2010,02062,Staff-Exempt FT   
Honda,Civic,2014,02062,Staff-NonExempt FT
Nissan,Rogue,2010,02062,Staff-NonExempt FT
Toyota,Highlander,2012,02062,Staff-Exempt FT   
Toyota,RAV-4,2014,02062,Staff-NonExempt FT
Hyundai,Elantra,2013,02062,Staff-Exempt FT   
Subaru,Forester,2015,02062,Staff-NonExempt FT
Honda,Civic,2005,02062,Faculty Part-time 
Chevrolet,Silverado,2016,02062,Staff-NonExempt FT
Ford,Fusion,2012,02062,Staff-NonExempt FT
Ford,F-150,2003,02062,Staff-NonExempt FT
Toyota,Corolla,2012,02065,Staff-Exempt FT   
Subaru,Outback,2012,02066,Faculty Part-time 
Jeep,Grand Cherokee,2005,02066,Faculty Part-time 
Subaru,Outback,2016,02067,Staff-Exempt FT   
Volkswagen,Jetta,2014,02067,Faculty Full-Time 
Honda,CR-V,2015,02067,Staff-Exempt FT   
Audi,Q5,2012,02067,Staff-Exempt FT   
Honda,Accord,2008,02067,Faculty Full-Time 
Mercedes Benz,C-Class,2016,02067,Faculty Full-Time 
Acura,MDX,2004,02067,Faculty Full-Time 
Honda,Insight,2010,02067,Faculty Full-Time 
Lexus,RX-Series,2011,02067,Staff-Exempt FT   
Mercury,Grand Marquis,2003,02067,Faculty Full-Time 
Toyota,Camry,2000,02067,Faculty Part-time 
Honda,Civic,2006,02067,Faculty Part-time 
Honda,Fit,2010,02067,Faculty Part-time 
Infiniti,M-Series,2012,02067,Faculty Part-time 
Toyota,Camry,2016,02067,Faculty Part-time 
Mini Cooper,Countryman,2013,02067,Staff-Exempt PT   
Audi,Q5,2016,02072,Staff-Exempt FT   
Volvo,XC60,2015,02072,Staff-Exempt FT   
Nissan,Maxima,2011,02072,Staff-Exempt FT   
Ford,Fusion,2010,02072,Staff-Exempt FT   
Chevrolet,Cruze,2014,02072,Staff-Exempt FT   
Infiniti,G-Series,2012,02072,Staff-Exempt FT   
Chevrolet,Silverado,2009,02072,Staff-NonExempt FT
Hyundai,Tucson,2011,02072,Staff-Exempt FT   
Acura,MDX,2010,02072,Faculty Full-Time 
Jeep,Grand Cherokee,2006,02072,Staff-Exempt FT   
Hyundai,Tucson,2006,02072,Staff-Exempt FT   
Ford,Flex,2015,02072,Staff-NonExempt FT
Toyota,Corolla,2015,02072,Staff-NonExempt FT
Audi,A4,2016,02072,Staff-Exempt FT   
Kia,Sorento,2014,02072,Faculty Part-time 
Ford,F-150,2015,02072,Staff-NonExempt FT
Ford,F-150,2014,02072,Staff-NonExempt FT
Toyota,Highlander,2016,02072,Staff-NonExempt FT
Mercedes Benz,CLK-Class,2015,02072,Staff-NonExempt FT
Acura,ILX,2017,02081,Staff-Exempt FT   
