02135,CHEVROLETMALIBU,2013,STUDENT,2.040000000000319,26.0,42.0,31.3793
02135,TOYOTACAMRY,2001,STUDENT,2.040000000000319,25.8,40.7,30.8887
02135,VOLKSWAGENRABBIT,2008,STUDENT,2.040000000000319,24.7462,39.46,29.7357
02135,MERCEDESBENZCCLASS,2013,STUDENT,2.040000000000319,21.0313,36.0373,25.8809
02135,FIAT500,2013,STUDENT,2.040000000000319,35.1,48.3,40.022
02135,SUBARUIMPREZA,2015,STUDENT,2.040000000000319,36.0319,52.086,41.8343
02135,JEEPCHEROKEE,1999,STUDENT,2.040000000000319,19.4928,27.6986,22.4912
02135,MERCEDESBENZCCLASS,2017,STUDENT,2.040000000000319,31.3885,53.2477,38.5009
02135,FORDESCAPE,2016,STUDENT,2.040000000000319,29.9,44.8,35.1626
02135,TOYOTACAMRY,2005,STUDENT,2.040000000000319,26.9016,43.4403,32.4634
02135,NISSANSENTRA,2007,STUDENT,2.040000000000319,31.9,46.4,37.12
02135,FORDFIESTA,2012,STUDENT,2.040000000000319,38.1,54.9,44.1844
02135,NISSANALTIMA,2015,STUDENT,2.040000000000319,35.0859,54.3453,41.7429
02135,MAZDAMAZDA6,2005,STUDENT,2.040000000000319,26.0349,39.8387,30.8442
02136,FORDFUSION,2014,STUDENT,6.293210627335026,27.5903,44.181,33.2006
02136,NISSANSENTRA,2013,STUDENT,6.293210627335026,39.8602,56.2133,45.8643
02136,CADILLACSRX,2016,STUDENT,6.293210627335026,20.615,33.3283,24.887
02136,HONDACRV,2011,STUDENT,6.293210627335026,46.3474,55.6446,50.1154
02138,CHEVROLETSILVERADO,2015,STUDENT,2.5740629362936143,21.9795,32.9811,25.8615
02138,LINCOLNMKX,2013,STUDENT,2.5740629362936143,23.5,36.8,28.0643
02138,FORDFOCUS,2007,STUDENT,2.5740629362936143,29.5604,43.5036,34.5424
02138,TOYOTARAV4,2008,STUDENT,2.5740629362936143,26.8192,38.1226,30.9485
02138,MAZDAMAZDA3,2015,STUDENT,2.5740629362936143,36.3466,56.8478,43.3878
02138,VOLKSWAGENGTI,2012,STUDENT,2.5740629362936143,29.9331,43.5092,34.8226
02139,TOYOTAPRIUS,2013,STUDENT,1.3799999999997254,71.6404,69.442,70.6341
02139,HONDACIVIC,2017,STUDENT,1.3799999999997254,40.7747,58.697,47.2696
02139,AUDIA4,2013,STUDENT,1.3799999999997254,30.1185,44.4328,35.2251
02139,HONDAACCORD,2005,STUDENT,1.3799999999997254,26.3641,43.3201,32.0005
02139,MERCEDESBENZCCLASS,2008,STUDENT,1.3799999999997254,17.3,29.0,21.1376
02140,HONDACIVIC,2014,STUDENT,2.9424479604572893,34.4988,53.95,41.18
02140,MERCEDESBENZCCLASS,2015,STUDENT,2.9424479604572893,33.5,54.0,40.402
02140,HONDACRV,2011,STUDENT,2.9424479604572893,46.3474,55.6446,50.1154
02140,NISSANFRONTIER,2014,STUDENT,2.9424479604572893,21.6407,31.4985,25.1879
02140,NISSANALTIMA,2013,STUDENT,2.9424479604572893,35.2165,56.1239,42.309
02141,HONDAFIT,2008,STUDENT,2.060412580042992,34.7,49.3,40.0353
02141,MERCEDESBENZCCLASS,2011,STUDENT,2.060412580042992,17.3,29.0,21.1376
02141,TOYOTARAV4,2007,STUDENT,2.060412580042992,26.3385,37.9,30.5294
02141,SUBARUXVCROSSTREK,2015,STUDENT,2.060412580042992,33.5,47.4,38.5928
02141,BMWX5,2016,STUDENT,2.060412580042992,17.4857,26.8,20.7274
02141,PONTIACGRANDAM,2004,STUDENT,2.060412580042992,26.6,43.5,32.2357
02141,MAZDACX5,2014,STUDENT,2.060412580042992,26.0927,38.7056,30.5765
02143,HONDACRV,2011,STUDENT,2.1319005605329227,46.3474,55.6446,50.1154
02143,HONDAACCORD,2001,STUDENT,2.1319005605329227,25.4517,38.4316,30.0132
02143,SUBARUXVCROSSTREK,2013,STUDENT,2.1319005605329227,32.1042,46.3045,37.244
02143,FORDESCAPE,2013,STUDENT,2.1319005605329227,28.836,45.8302,34.6113
02143,NISSANMAXIMA,2004,STUDENT,2.1319005605329227,22.4499,35.1,26.7956
02144,BUICKLACROSSE,2012,STUDENT,3.4874919354743907,31.4323,50.8388,37.9515
02144,SUBARUIMPREZA,2015,STUDENT,3.4874919354743907,36.0319,52.086,41.8343
02144,HONDAACCORD,2004,STUDENT,3.4874919354743907,26.5646,43.1985,32.1323
02144,HYUNDAIACCENT,2004,STUDENT,3.4874919354743907,29.5,45.4,35.019
02144,NISSANALTIMA,2009,STUDENT,3.4874919354743907,29.3,45.4,34.8636
02144,TOYOTACOROLLA,2010,STUDENT,3.4874919354743907,34.2,48.4,39.402
02144,SUBARUFORESTER,2015,STUDENT,3.4874919354743907,29.5,38.6,33.001
02144,TOYOTAPRIUS,2010,STUDENT,3.4874919354743907,71.9537,69.6404,70.894
02145,FORDFOCUS,2000,STUDENT,2.8067240690883635,29.1772,42.2234,33.8891
02145,HONDACIVIC,2012,STUDENT,2.8067240690883635,34.8,53.6,41.3221
02145,SUBARULEGACY,2013,STUDENT,2.8067240690883635,30.8789,45.5255,36.1062
02145,SUBARUFORESTER,2012,STUDENT,2.8067240690883635,26.4,37.0383,30.3187
02145,VOLVOS80,2001,STUDENT,2.8067240690883635,24.8,40.5,30.0404
02145,VOLKSWAGENTIGUAN,2014,STUDENT,2.8067240690883635,25.9873,36.0386,29.7169
02148,TOYOTACOROLLA,2016,STUDENT,6.311418224139437,35.4,51.7,41.2528
02148,VOLKSWAGENPASSAT,2014,STUDENT,6.311418224139437,30.1774,47.9731,36.2243
02148,TOYOTARAV4,2011,STUDENT,6.311418224139437,27.3,39.7,31.7647
02148,BMWM3,2010,STUDENT,6.311418224139437,17.1,28.4,20.8295
02148,PORSCHECAYENNE,2013,STUDENT,6.311418224139437,20.9316,32.5972,24.9495
02148,NISSANVERSA,2015,STUDENT,6.311418224139437,33.7,51.4,39.8798
02148,NISSANALTIMA,2008,STUDENT,6.311418224139437,29.3254,43.3253,34.3151
02148,AUDIQ5,2013,STUDENT,6.311418224139437,24.8,38.6,29.5548
02148,TOYOTAPRIUS,2015,STUDENT,6.311418224139437,72.0295,69.6895,70.9573
02149,HONDACIVIC,2004,STUDENT,4.611518188189152,33.2,43.9,37.29
02149,JEEPGRANDCHEROKEE,2014,STUDENT,4.611518188189152,21.8,34.5,26.1282
02149,HONDAPILOT,2004,STUDENT,4.611518188189152,18.8703,28.4966,22.253
02150,FORDFOCUS,2007,STUDENT,4.925850180425605,29.5604,43.5036,34.5424
02150,VOLKSWAGENTOUAREG,2013,STUDENT,4.925850180425605,21.3,31.6,24.9612
02150,JEEPGRANDCHEROKEE,2015,STUDENT,4.925850180425605,21.8,34.5,26.1282
02150,HONDACIVIC,2010,STUDENT,4.925850180425605,31.0,50.5,37.5195
02150,TOYOTACAMRY,2010,STUDENT,4.925850180425605,28.0,46.8,34.1784
02150,JEEPCHEROKEE,2001,STUDENT,4.925850180425605,17.3,27.4499,20.7532
02151,JEEPCOMMANDER,2006,STUDENT,7.38877527063857,17.6,25.5,20.4511
02151,JEEPCHEROKEE,2016,STUDENT,7.38877527063857,27.3,43.0,32.6673
02151,FORDFUSION,2013,STUDENT,7.38877527063857,27.5792,44.1595,33.1863
02151,TOYOTACAMRY,2004,STUDENT,7.38877527063857,25.8154,40.7781,30.9211
02151,AUDIR8,2014,STUDENT,7.38877527063857,16.471,29.7396,20.6087
02151,AUDIA3,2015,STUDENT,7.38877527063857,28.9,46.6,34.858
02151,HONDACIVIC,2013,STUDENT,7.38877527063857,34.4988,53.95,41.18
02151,JEEPWRANGLER,2015,STUDENT,7.38877527063857,20.8,29.3,23.9231
02152,TOYOTAHIGHLANDER,2013,STUDENT,6.772097164098886,24.6,37.8,29.1864
02152,HONDACIVIC,2004,STUDENT,6.772097164098886,33.2,43.9,37.29
02152,NISSANSENTRA,2014,STUDENT,6.772097164098886,39.6159,55.3727,45.4338
02155,HONDACRV,2013,STUDENT,4.856850831557467,48.0,55.5,51.1079
02155,VOLKSWAGENJETTA,2012,STUDENT,4.856850831557467,29.5114,45.0982,34.9466
02155,TOYOTAPRIUS,2009,STUDENT,4.856850831557467,66.6,64.8,65.7778
02155,LINCOLNMKX,2008,STUDENT,4.856850831557467,20.3489,32.8574,24.5556
02155,NISSANXTERRA,2010,STUDENT,4.856850831557467,19.6697,28.0488,22.7246
